experiment_id,Ar,theta,phi
1300,1.7561418,1.3721735,-0.9111289
1301,1.252522,1.3041117,-0.91106576
1302,0.76670015,1.2172288,-0.91116494
1303,0.30427533,1.1048585,-0.9109802
1304,-0.12083826,0.95583445,-0.91080946
1305,-0.48994866,0.75751233,-0.91083115
1306,-0.7726856,0.49650723,-0.91082853
1307,-0.9303296,0.17563201,-0.910701
1308,-0.9340165,-0.17165159,-0.9106846
1309,-0.78297055,-0.49283937,-0.91063374
1310,-0.50715643,-0.75545233,-0.9107681
1311,-0.14425817,-0.95592403,-0.9108831
1312,0.2762145,-1.1068085,-0.9109564
1313,0.7345246,-1.2208629,-0.911025
1314,1.2186012,-1.3087102,-0.9108568
1315,1.7191072,-1.3777012,-0.91101444
1316,1.5519557,1.5105507,-0.8996382
1317,1.0226264,1.4569643,-0.8994591
1318,0.50331354,1.386534,-0.89929724
1319,-0.0004600605,1.2913703,-0.8990696
1320,-0.47859287,1.157064,-0.8990997
1321,-0.9128868,0.96035486,-0.899028
1322,-1.2681893,0.66543,-0.89870656
1323,-1.481156,0.2470079,-0.89863473
1324,-1.4849868,-0.23794548,-0.8985478
1325,-1.2811998,-0.6593339,-0.89855766
1326,-0.93353605,-0.9576838,-0.89871526
1327,-0.5048145,-1.1577947,-0.8989649
1328,-0.030903017,-1.2947351,-0.89897674
1329,0.4701786,-1.3915174,-0.8988058
1330,0.98595124,-1.4627776,-0.8990426
1331,1.5138563,-1.5171927,-0.8995034
1332,1.4112749,1.6598402,-0.87163085
1333,0.8633366,1.6256782,-0.8717271
1334,0.3181826,1.5795101,-0.8715358
1335,-0.22100818,1.5149302,-0.8715495
1336,-0.748317,1.4175218,-0.8712299
1337,-1.2526456,1.2586749,-0.8709279
1338,-1.705063,0.96900964,-0.8708762
1339,-2.018814,0.40861213,-0.8704901
1340,-2.0259328,-0.38968652,-0.8702559
1341,-1.7225052,-0.96204,-0.87038416
1342,-1.2767174,-1.2584306,-0.8707324
1343,-0.7767115,-1.4206933,-0.8709165
1344,-0.25318724,-1.5202292,-0.8710871
1345,0.28289542,-1.5860703,-0.8709613
1346,0.8262683,-1.632991,-0.8712796
1347,1.3734174,-1.6678336,-0.87129706
1348,1.3418629,1.81395,-0.73052144
1349,0.7823296,1.8024644,-0.7280879
1350,0.2228842,1.7864088,-0.72862774
1351,-0.33614698,1.763567,-0.72718674
1352,-0.89293265,1.7276121,-0.7259886
1353,-1.4463218,1.6644467,-0.7266329
1354,-1.9919835,1.5226274,-0.7254083
1355,-2.4893007,0.99206114,-0.72481465
1356,-2.5051029,-0.9561192,-0.7237734
1357,-2.0148606,-1.5219405,-0.7245088
1358,-1.4727188,-1.6699903,-0.7239498
1359,-0.9223582,-1.7352885,-0.72558343
1360,-0.36856964,-1.7718177,-0.7255037
1361,0.18762684,-1.7952572,-0.7273638
1362,0.74493736,-1.8115317,-0.72726476
1363,1.3028247,-1.8235248,-0.72844064
1364,1.3447838,1.7995619,0.7627652
1365,0.7866734,1.785703,0.7625266
1366,0.22828943,1.7665253,0.7629522
1367,-0.32921085,1.7390994,0.76286995
1368,-0.8848818,1.6964544,0.7621138
1369,-1.4354196,1.621061,0.7620817
1370,-1.9747247,1.4555588,0.76277584
1371,-2.4517612,0.880865,0.7618977
1372,-2.4649613,-0.84770966,0.76050717
1373,-1.9964297,-1.4545256,0.76016104
1374,-1.462217,-1.6263527,0.7631425
1375,-0.9144158,-1.7037032,0.7615373
1376,-0.36208373,-1.7470396,0.7617517
1377,0.19246535,-1.7750918,0.7627745
1378,0.7493541,-1.7945112,0.7625176
1379,1.3058662,-1.8087598,0.76326185
1380,1.4216964,1.6456687,0.87498236
1381,0.8746084,1.6094465,0.875428
1382,0.33136278,1.5607979,0.87547493
1383,-0.20470521,1.4920274,0.87545
1384,-0.7276777,1.3901964,0.87550753
1385,-1.2255702,1.22528,0.87501603
1386,-1.6668795,0.9307417,0.87466985
1387,-1.9677472,0.38452396,0.8748351
1388,-1.9737,-0.36747357,0.8743952
1389,-1.6847421,-0.9231196,0.874827
1390,-1.2487696,-1.2247971,0.87465185
1391,-0.75608057,-1.393299,0.87488264
1392,-0.23595318,-1.4973037,0.875073
1393,0.29639533,-1.5672352,0.87550956
1394,0.83721215,-1.6166242,0.87577635
1395,1.3833688,-1.6536654,0.87541014
1396,1.567266,1.4978106,0.90073794
1397,1.0403144,1.4427768,0.90031177
1398,0.52420884,1.3706317,0.9006913
1399,0.023806283,1.2730218,0.9005841
1400,-0.4495499,1.1366603,0.90053767
1401,-0.87755173,0.9379124,0.9003615
1402,-1.2241268,0.645268,0.90042746
1403,-1.430115,0.23810145,0.9003508
1404,-1.4347005,-0.22992414,0.9002392
1405,-1.2372926,-0.6399694,0.9002025
1406,-0.89756197,-0.93577856,0.9003877
1407,-0.47520652,-1.1372963,0.9002627
1408,-0.006218419,-1.2761245,0.90077174
1409,0.49025726,-1.375012,0.9005803
1410,1.0038846,-1.4483248,0.90042603
1411,1.5290154,-1.5043741,0.90072125
1412,1.7760282,1.3610505,0.911998
1413,1.2755269,1.2919282,0.91195434
1414,0.79199,1.204135,0.911765
1415,0.33410603,1.0901918,0.91164297
1416,-0.08666084,0.94093317,0.91172445
1417,-0.45041364,0.7430582,0.91146547
1418,-0.7262773,0.4855121,0.91131055
1419,-0.8813714,0.17146364,0.91140836
1420,-0.88459486,-0.16738205,0.9112292
1421,-0.73728216,-0.48218113,0.9111617
1422,-0.46690768,-0.7413571,0.9113086
1423,-0.110353656,-0.9410878,0.91138375
1424,0.30592373,-1.0922521,0.91144174
1425,0.75995076,-1.2073085,0.91167307
1426,1.2404689,-1.2965214,0.9118347
1427,1.7391921,-1.3666179,0.9117109
1428,1.568527,1.1588275,0.9178084
1429,1.1206663,1.0623109,0.9178029
1430,0.7043443,0.9425217,0.9176784
1431,0.33239213,0.7932892,0.91781944
1432,0.022161588,0.6085345,0.91773367
1433,-0.20591839,0.38641587,0.91761625
1434,-0.3283006,0.13334435,0.9175123
1435,-0.33093572,-0.13201228,0.91752076
1436,-0.2138226,-0.38489887,0.91753805
1437,0.0070790756,-0.60742015,0.9175324
1438,0.31176925,-0.7931076,0.91765624
1439,0.6787278,-0.94373757,0.9178302
1440,1.0906708,-1.0649949,0.91792583
1441,1.5353502,-1.1625062,0.91789424
1442,1.4954417,0.9432092,0.9217119
1443,1.1182741,0.82331514,0.92174715
1444,0.7894104,0.6803561,0.9216702
1445,0.5202881,0.51213217,0.92168874
1446,0.32808638,0.31967676,0.9216618
1447,0.22676674,0.10881366,0.92163074
1448,0.22452733,-0.10902272,0.9216651
1449,0.3216494,-0.31972152,0.92164606
1450,0.50759566,-0.51227593,0.92169577
1451,0.7709205,-0.68101,0.9216545
1452,1.0955093,-0.82476485,0.9216744
1453,1.4676664,-0.9456885,0.9217717
1454,1.5643829,0.7274313,0.92444056
1455,1.2707914,0.59334886,0.9244138
1456,1.034742,0.44091967,0.92448807
1457,0.8691965,0.27180892,0.9243059
1458,0.78226656,0.09159745,0.9243045
1459,0.78025544,-0.09293668,0.9243741
1460,0.8628835,-0.2732155,0.92436314
1461,1.0233889,-0.4417188,0.9243096
1462,1.2534788,-0.5943895,0.9244749
1463,1.5432702,-0.72903967,0.92449373
1464,1.7692523,0.5243452,0.9263825
1465,1.5598333,0.38641688,0.926416
1466,1.4145999,0.23633265,0.92643315
1467,1.3392608,0.078833185,0.9263086
1468,1.3376633,-0.08146991,0.9263442
1469,1.4081267,-0.23846088,0.9264258
1470,1.55021,-0.38799155,0.92639315
1471,1.7542155,-0.5260787,0.9264323
1472,1.7364256,0.52842075,-0.9017115
1473,1.5253189,0.3893082,-0.9022244
1474,1.3775876,0.23860003,-0.9022565
1475,1.3014057,0.07952185,-0.9021865
1476,1.2994745,-0.0821683,-0.9021595
1477,1.3726611,-0.24080747,-0.9022876
1478,1.5148299,-0.39102617,-0.90236896
1479,1.7210265,-0.5302608,-0.9023339
1480,1.5352669,0.7330182,-0.8966298
1481,1.2384627,0.59816587,-0.8967043
1482,1.0006442,0.44485918,-0.89654833
1483,0.83319634,0.27460936,-0.89648455
1484,0.7455306,0.09233066,-0.8965123
1485,0.74362576,-0.09429581,-0.8965414
1486,0.82698554,-0.27608815,-0.8964547
1487,0.9897083,-0.4458795,-0.89655775
1488,1.2229483,-0.59951174,-0.8965763
1489,1.5144457,-0.73477393,-0.89666826
1490,1.4699736,0.9500966,-0.8888379
1491,1.0907755,0.82997537,-0.8889652
1492,0.7592251,0.6869256,-0.88874924
1493,0.48717773,0.5176066,-0.8888007
1494,0.2927325,0.32336685,-0.8886263
1495,0.18908584,0.1097826,-0.88854665
1496,0.18744184,-0.11051674,-0.8887078
1497,0.28561085,-0.32356286,-0.8887377
1498,0.47434607,-0.5176478,-0.88868314
1499,0.7409547,-0.6875806,-0.88866484
1500,1.068235,-0.8317525,-0.8887847
1501,1.444128,-0.95264786,-0.8888125
1502,1.5492657,1.1664702,-0.8777544
1503,1.0990347,1.0703224,-0.8774633
1504,0.68014526,0.9508561,-0.87742925
1505,0.30513492,0.80104727,-0.8773214
1506,-0.00931725,0.61602694,-0.87726945
1507,-0.23995325,0.39153764,-0.8772583
1508,-0.36436617,0.13501,-0.8771009
1509,-0.36720568,-0.13398322,-0.8771629
1510,-0.24820961,-0.39023086,-0.87709177
1511,-0.0235005,-0.61464846,-0.8771903
1512,0.2843623,-0.8013482,-0.877352
1513,0.65472585,-0.95231616,-0.87738085
1514,1.0695022,-1.0730666,-0.8773132
1515,1.5160071,-1.1701173,-0.8775228
1516,1.7628533,1.3685577,-0.8597913
1517,1.2602448,1.300134,-0.8598856
1518,0.7747468,1.2131875,-0.85969096
1519,0.3137634,1.1003917,-0.85943115
1520,-0.10997087,0.95110345,-0.8592235
1521,-0.47793064,0.75260514,-0.85939145
1522,-0.75926775,0.49308175,-0.8594952
1523,-0.9159072,0.1746052,-0.8594106
1524,-0.9187362,-0.1704813,-0.8591583
1525,-0.7687401,-0.4895014,-0.8592664
1526,-0.49511635,-0.75099224,-0.85931
1527,-0.13326368,-0.95137113,-0.85935557
1528,0.28518817,-1.1022233,-0.85943156
1529,0.74263126,-1.2164754,-0.85962105
1530,1.2253703,-1.3047591,-0.8596345
1531,1.7253602,-1.3740885,-0.8596411
1532,1.5589797,1.5051388,-0.8281408
1533,1.0304806,1.4506879,-0.8277071
1534,0.51209843,1.3797028,-0.8274252
1535,0.010590315,1.2836591,-0.82751393
1536,-0.46670714,1.1482483,-0.82720107
1537,-0.8977942,0.9507755,-0.8274169
1538,-1.2496078,0.6571499,-0.8271383
1539,-1.4595089,0.24340047,-0.8268026
1540,-1.4640137,-0.23452863,-0.82692456
1541,-1.2624997,-0.65082175,-0.82724607
1542,-0.91863334,-0.94819653,-0.8269072
1543,-0.49264112,-1.1490058,-0.8270701
1544,-0.020626191,-1.2865331,-0.8274461
1545,0.478302,-1.3843024,-0.82733643
1546,0.99408823,-1.4566482,-0.82742876
1547,1.520111,-1.5116853,-0.82753086
1548,1.4187313,1.6501875,-0.7543386
1549,0.8714636,1.6145781,-0.7548806
1550,0.32727006,1.5666761,-0.7541119
1551,-0.2097487,1.4995642,-0.75407714
1552,-0.7348642,1.399039,-0.753896
1553,-1.2340611,1.236389,-0.75334954
1554,-1.6800448,0.9433348,-0.75321996
1555,-1.9849304,0.39204067,-0.7531634
1556,-1.9918529,-0.37422338,-0.75275
1557,-1.697173,-0.9352982,-0.7533648
1558,-1.2583284,-1.2355866,-0.7534828
1559,-0.7633069,-1.4017695,-0.7535874
1560,-0.24183261,-1.5045037,-0.75355685
1561,0.2921137,-1.5730643,-0.75342464
1562,0.8335404,-1.6216809,-0.75386786
1563,1.3801131,-1.6578885,-0.7538792
1564,1.3489343,1.7874229,-0.46142477
1565,0.7902487,1.7717323,-0.4610479
1566,0.23286399,1.750199,-0.46072614
1567,-0.3247654,1.7193033,-0.45809627
1568,-0.87753904,1.67188,-0.4592778
1569,-1.4260259,1.587482,-0.45761314
1570,-1.9586762,1.4057062,-0.457227
1571,-2.420108,0.8099541,-0.45679072
1572,-2.4337358,-0.7767845,-0.4570947
1573,-1.9807315,-1.402231,-0.4570019
1574,-1.4525006,-1.5913448,-0.45824668
1575,-0.90795875,-1.6781386,-0.4586812
1576,-0.3568586,-1.7271442,-0.45929468
1577,0.19684523,-1.7584752,-0.4599992
1578,0.7524414,-1.7805179,-0.46043545
1579,1.3095266,-1.796485,-0.4611392
1580,1.352126,1.7762722,0.51827186
1581,0.79441565,1.7589715,0.51821107
1582,0.23756053,1.7351537,0.517863
1583,-0.31734824,1.7010583,0.5174455
1584,-0.87028605,1.6478622,0.5175015
1585,-1.4149566,1.5559152,0.5181902
1586,-1.9421372,1.3569529,0.51778615
1587,-2.3876238,0.7488294,0.51720417
1588,-2.400177,-0.71696484,0.5178641
1589,-1.9638342,-1.3541462,0.51753837
1590,-1.442285,-1.5598646,0.517089
1591,-0.9001551,-1.6544372,0.5167602
1592,-0.3511002,-1.7085246,0.5174247
1593,0.20227087,-1.7430654,0.51792735
1594,0.7569354,-1.7675278,0.5174057
1595,1.3128104,-1.7852768,0.5168512
1596,1.4282142,1.6365895,0.76396006
1597,0.88205606,1.599334,0.7644374
1598,0.3403371,1.5490315,0.76428455
1599,-0.1936707,1.478178,0.7645964
1600,-0.7136629,1.3733102,0.7639462
1601,-1.2079716,1.2050616,0.7642626
1602,-1.6434827,0.9086045,0.76356703
1603,-1.9358457,0.37117323,0.76378644
1604,-1.9424119,-0.35433355,0.7632686
1605,-1.6602,-0.90073633,0.7637176
1606,-1.2317865,-1.2042428,0.7639431
1607,-0.7414685,-1.3761513,0.76406956
1608,-0.22584088,-1.4833537,0.76396555
1609,0.30533978,-1.5551797,0.7640591
1610,0.84536284,-1.6064508,0.76397634
1611,1.3899815,-1.644505,0.76435584
1612,1.5736766,1.4927909,0.8312323
1613,1.0480037,1.4371675,0.83126163
1614,0.53249913,1.364007,0.83124876
1615,0.034223523,1.2656649,0.8310676
1616,-0.43802243,1.1284297,0.8313451
1617,-0.86356694,0.92974687,0.83098346
1618,-1.2059511,0.638209,0.8309791
1619,-1.4105043,0.23503204,0.8310561
1620,-1.4142702,-0.22664906,0.8308636
1621,-1.2193502,-0.63249296,0.83092064
1622,-0.8828181,-0.92740536,0.83087814
1623,-0.4632769,-1.1291072,0.83095205
1624,0.0040664617,-1.268532,0.8310126
1625,0.49989837,-1.3685887,0.83112985
1626,1.011916,-1.4425495,0.83122414
1627,1.5358565,-1.4992584,0.831298
1628,1.7824147,1.3578203,0.86141956
1629,1.2828186,1.2880399,0.8613806
1630,0.80036503,1.2000294,0.8613035
1631,0.34332672,1.0861111,0.86139417
1632,-0.0758428,0.93684226,0.861249
1633,-0.4378919,0.7389975,0.8610279
1634,-0.714259,0.48225337,0.8610204
1635,-0.8667365,0.17009094,0.8611181
1636,-0.86993885,-0.16651395,0.86103266
1637,-0.7244296,-0.47908032,0.8611961
1638,-0.45506135,-0.7369926,0.86101615
1639,-0.099635065,-0.9365217,0.8612772
1640,0.31394377,-1.0879496,0.8612368
1641,0.7676315,-1.2032703,0.8611941
1642,1.2474724,-1.2927092,0.86142975
1643,1.7448351,-1.3632263,0.86154276
1644,1.574953,1.1564423,0.8783834
1645,1.1270652,1.0597306,0.87838584
1646,0.71227026,0.9398836,0.8783145
1647,0.34140342,0.79063475,0.878397
1648,0.031552803,0.6062868,0.87833095
1649,-0.19468999,0.38460523,0.8783293
1650,-0.31679153,0.13273929,0.87819165
1651,-0.31988108,-0.13137972,0.8781655
1652,-0.20353869,-0.38307658,0.8782468
1653,0.017033,-0.605348,0.8782745
1654,0.32067695,-0.79047775,0.87844306
1655,0.6869981,-0.94107234,0.87825376
1656,1.0982803,-1.0622706,0.8784574
1657,1.5420476,-1.1599244,0.8785325
1658,1.502786,0.9415591,0.88930327
1659,1.1262716,0.8216889,0.88930947
1660,0.79666,0.67904717,0.8894712
1661,0.52887166,0.51100683,0.8893377
1662,0.33718672,0.3185866,0.8892708
1663,0.23517716,0.10814995,0.88922745
1664,0.23337914,-0.10869992,0.88923365
1665,0.32943267,-0.31874996,0.88930225
1666,0.51561254,-0.5108543,0.889341
1667,0.77841043,-0.6793815,0.8892867
1668,1.101823,-0.82294875,0.88947725
1669,1.4746258,-0.94369,0.8894308
1670,1.571108,0.7263538,0.89712346
1671,1.2770166,0.59227943,0.89710563
1672,1.0421093,0.44020575,0.89708537
1673,0.87657326,0.27148956,0.896986
1674,0.79037046,0.09143057,0.89689183
1675,0.7883218,-0.09291757,0.89690876
1676,0.8699657,-0.27254987,0.8970244
1677,1.0309255,-0.44093218,0.8969516
1678,1.2605187,-0.59332395,0.8970494
1679,1.5493289,-0.7280056,0.8970851
1680,1.7744489,0.5238354,0.9025903
1681,1.5660162,0.3858128,0.902669
1682,1.4201705,0.23615746,0.90258753
1683,1.3458917,0.078671776,0.9026079
1684,1.3434976,-0.08131391,0.90258217
1685,1.4152008,-0.23816298,0.90256405
1686,1.5557809,-0.38721174,0.902652
1687,1.7598792,-0.5255323,0.90263397
1688,1.5384254,0.38803583,-0.8776951
1689,1.3916764,0.23782635,-0.87808186
1690,1.315143,0.07944794,-0.8782262
1691,1.3141631,-0.08177583,-0.8782635
1692,1.3861853,-0.24006139,-0.8782099
1693,1.528255,-0.3899329,-0.8782999
1694,1.5480912,0.7303033,-0.86898303
1695,1.2530268,0.59614134,-0.8688787
1696,1.0156709,0.44320574,-0.8689218
1697,0.848962,0.2735358,-0.8688964
1698,0.7613826,0.09194196,-0.8687561
1699,0.75944525,-0.09366205,-0.86884385
1700,0.84293634,-0.2746276,-0.8689451
1701,1.0050745,-0.44406846,-0.8689318
1702,1.2363672,-0.59730995,-0.8688871
1703,1.5275911,-0.73223305,-0.8688869
1704,1.4842237,0.94638246,-0.85617924
1705,1.1055342,0.82640684,-0.8562261
1706,0.77439284,0.6833668,-0.8562562
1707,0.5049664,0.51469415,-0.8561488
1708,0.31073257,0.3213324,-0.85600007
1709,0.20825996,0.109234095,-0.8559805
1710,0.20579001,-0.10987548,-0.8559529
1711,0.30386856,-0.32147536,-0.85602915
1712,0.49245122,-0.5147644,-0.8560858
1713,0.75601315,-0.68390363,-0.8559728
1714,1.0829142,-0.82792974,-0.85607
1715,1.4566809,-0.9487647,-0.85618395
1716,1.5617136,1.1611952,-0.83789533
1717,1.1132799,1.0648838,-0.83776397
1718,0.6953077,0.9453668,-0.83775485
1719,0.32301173,0.7958026,-0.8379424
1720,0.011130297,0.611063,-0.8376031
1721,-0.2171598,0.3881757,-0.83760065
1722,-0.34158325,0.13371684,-0.8374805
1723,-0.3437398,-0.1329566,-0.8374028
1724,-0.22623903,-0.38686934,-0.8376494
1725,-0.003101563,-0.6098806,-0.8376366
1726,0.30225515,-0.7960503,-0.83769614
1727,0.66998416,-0.94651246,-0.8377924
1728,1.0839139,-1.0674909,-0.8377398
1729,1.5293299,-1.1649065,-0.8377058
1730,1.2746346,1.2925581,-0.8092108
1731,0.791172,1.2050272,-0.80937827
1732,0.3324974,1.0914594,-0.80907077
1733,-0.089539066,0.94238746,-0.8091317
1734,-0.45369637,0.7441351,-0.8087542
1735,-0.7312921,0.48674303,-0.8086415
1736,-0.88609064,0.17171225,-0.8084641
1737,-0.8890993,-0.16768537,-0.80850625
1738,-0.74125534,-0.48283428,-0.8087012
1739,-0.47037116,-0.74222195,-0.8087852
1740,-0.11236266,-0.94220287,-0.80864924
1741,0.3036596,-1.0931845,-0.8087196
1742,0.75892085,-1.2082002,-0.8091418
1743,1.2393998,-1.2969645,-0.8091537
1744,1.5723109,1.4945246,-0.7589542
1745,1.0449696,1.439,-0.7587395
1746,0.5290255,1.3666161,-0.7585531
1747,0.030042786,1.2686191,-0.75856394
1748,-0.44243777,1.1318626,-0.75825125
1749,-0.8694264,0.9333616,-0.75813717
1750,-1.2145767,0.64188826,-0.75782484
1751,-1.4196436,0.23666841,-0.7575372
1752,-1.4230715,-0.22823375,-0.75801283
1753,-1.2272801,-0.6356808,-0.75781244
1754,-0.88884246,-0.93108076,-0.7579485
1755,-0.46850833,-1.1324788,-0.7580618
1756,-0.00044432978,-1.2715702,-0.7582137
1757,0.49557617,-1.3710942,-0.75848216
1758,1.009305,-1.4446099,-0.758607
1759,1.5341024,-1.5010296,-0.7586902
1760,1.4324276,1.6321595,-0.64966536
1761,0.88582873,1.5940547,-0.64969057
1762,0.3447111,1.5430876,-0.6488663
1763,-0.18820767,1.4714998,-0.64853555
1764,-0.70753586,1.3659357,-0.64814276
1765,-1.1993014,1.1962355,-0.6485441
1766,-1.6321347,0.89873767,-0.64819795
1767,-1.9222026,0.3658539,-0.64785945
1768,-1.9282669,-0.3500011,-0.6476256
1769,-1.6490158,-0.89080685,-0.64768595
1770,-1.2225976,-1.1944376,-0.64798343
1771,-0.73534924,-1.3681535,-0.6482187
1772,-0.22073223,-1.4762858,-0.6485849
1773,0.31002727,-1.5491284,-0.64885193
1774,0.84898424,-1.600999,-0.64912134
1775,1.393192,-1.6399262,-0.6494046
1776,1.3625144,1.7492069,-0.3190747
1777,0.8058534,1.7278099,-0.3183008
1778,0.251179,1.6986873,-0.31855813
1779,-0.30077288,1.6569096,-0.31720522
1780,-0.8489164,1.5927025,-0.31778497
1781,-1.3861516,1.4822484,-0.3166731
1782,-1.8984001,1.2525135,-0.3166521
1783,-2.3082197,0.632587,-0.31628084
1784,-2.3185089,-0.6036609,-0.31646335
1785,-1.9188085,-1.2472136,-0.31634557
1786,-1.4122615,-1.4840286,-0.31654605
1787,-0.8785083,-1.5980322,-0.31674644
1788,-0.33409166,-1.6639227,-0.31787112
1789,0.2158773,-1.7062421,-0.3178242
1790,0.76906234,-1.7359148,-0.31882647
1791,1.3229812,-1.7576917,-0.31827807
1792,1.3656874,1.741112,0.37022483
1793,0.81041956,1.7181551,0.36962456
1794,0.25634402,1.6873502,0.36968696
1795,-0.29548416,1.6434575,0.37001124
1796,-0.84135824,1.5757364,0.37089464
1797,-1.3758273,1.4599836,0.37017947
1798,-1.8824517,1.2213656,0.37078914
1799,-2.281828,0.6022367,0.37012884
1800,-2.2918847,-0.57358,0.3699493
1801,-1.9028958,-1.2152524,0.37017438
1802,-1.4022652,-1.4618145,0.36982626
1803,-0.8712522,-1.5812749,0.37027445
1804,-0.32804194,-1.6499771,0.3709599
1805,0.22083853,-1.6951381,0.3703795
1806,0.7726025,-1.7264984,0.37054324
1807,1.3268238,-1.7497036,0.3702671
1808,1.4423281,1.6199895,0.6636663
1809,0.8975263,1.5800184,0.6637345
1810,0.35863185,1.5266851,0.66378236
1811,-0.17233993,1.4525566,0.664018
1812,-0.68745214,1.3423225,0.66365343
1813,-1.1732842,1.1680557,0.66371226
1814,-1.5974041,0.86834395,0.66358566
1815,-1.8768784,0.34880868,0.6638382
1816,-1.8832059,-0.3327158,0.6637894
1817,-1.6140159,-0.8605893,0.6633794
1818,-1.1967765,-1.1670583,0.6635163
1819,-0.7157132,-1.3448232,0.66347843
1820,-0.20392235,-1.4569715,0.6638212
1821,0.32323775,-1.5327514,0.6637831
1822,0.8605833,-1.5868744,0.66377234
1823,1.4037439,-1.6274016,0.66399753
1824,1.5869861,1.4828584,0.76447517
1825,1.0625052,1.4258047,0.76432
1826,0.5498016,1.35164,0.7644466
1827,0.05387858,1.2519314,0.76450425
1828,-0.41417056,1.1131935,0.764252
1829,-0.8342982,0.9136669,0.764244
1830,-1.1723409,0.624086,0.7641223
1831,-1.3714923,0.22890829,0.7641757
1832,-1.3759134,-0.22150046,0.7640094
1833,-1.1848845,-0.61839247,0.7639372
1834,-0.8541917,-0.9111196,0.7641031
1835,-0.43955505,-1.1135021,0.7641104
1836,0.023344226,-1.2543366,0.7641382
1837,0.51580644,-1.3558059,0.76413214
1838,1.0268395,-1.4312633,0.76426
1839,1.5483465,-1.4889902,0.76437455
1840,1.2962074,1.2809323,0.8117652
1841,0.8155974,1.1921246,0.81200045
1842,0.36093494,1.0777868,0.8119648
1843,-0.055819467,0.9281018,0.81185645
1844,-0.41428646,0.7310569,0.8117945
1845,-0.68722206,0.47600228,0.81196904
1846,-0.8383246,0.16755877,0.8117523
1847,-0.84170216,-0.16380823,0.8118386
1848,-0.6981571,-0.47270098,0.8119617
1849,-0.4317002,-0.7288724,0.8118211
1850,-0.07883058,-0.9277181,0.81197023
1851,0.3326166,-1.079634,0.8119189
1852,0.78437805,-1.1955247,0.81202596
1853,1.2624356,-1.2852383,0.8119571
1854,1.5867704,1.1512308,0.83942294
1855,1.141974,1.0543652,0.8394542
1856,0.72856385,0.9343332,0.8394063
1857,0.35931015,0.78533244,0.8395943
1858,0.0519421,0.60167605,0.8394032
1859,-0.17334217,0.38147825,0.83941805
1860,-0.29493856,0.13145532,0.83930784
1861,-0.29773766,-0.13022824,0.8393262
1862,-0.18246455,-0.38034296,0.8394179
1863,0.03660543,-0.600715,0.8393774
1864,0.33874252,-0.7856186,0.8393772
1865,0.7027922,-0.9358079,0.83942175
1866,1.1121124,-1.057156,0.83950007
1867,1.554789,-1.1551248,0.83963066
1868,1.5154028,0.93809795,0.857358
1869,1.1406106,0.8183308,0.85737723
1870,0.81256646,0.6756776,0.85719275
1871,0.54564756,0.50827765,0.8573318
1872,0.35504,0.3170455,0.857327
1873,0.25467664,0.107757345,0.85711116
1874,0.25162387,-0.10832657,0.8571714
1875,0.34778717,-0.31679198,0.85715467
1876,0.5328113,-0.5081771,0.85714364
1877,0.7937637,-0.6761939,0.8571958
1878,1.1169091,-0.8194412,0.85733
1879,1.487456,-0.9403439,0.8573127
1880,1.5832891,0.72412187,0.8697927
1881,1.2914578,0.5902142,0.8696391
1882,1.0570487,0.43843803,0.86969435
1883,0.8918981,0.2704861,0.86961323
1884,0.80492,0.09087586,0.86966455
1885,0.8037479,-0.09251438,0.8695991
1886,0.88549185,-0.27149934,0.8696146
1887,1.04521,-0.43927577,0.869619
1888,1.2747506,-0.59127563,0.86971253
1889,1.5626878,-0.725382,0.86973876
1890,1.5791581,0.38462043,0.8788123
1891,1.434352,0.23545542,0.87885225
1892,1.3594451,0.07847405,0.87883824
1893,1.357674,-0.08087752,0.8787684
1894,1.4283574,-0.23735242,0.87885505
1895,1.5688584,-0.3860401,0.878826
1896,1.412179,0.23651105,-0.853922
1897,1.3362333,0.07889344,-0.8542632
1898,1.3341917,-0.08139123,-0.8543231
1899,1.4063648,-0.23867886,-0.85432255
1900,1.2728746,0.5925442,-0.8413898
1901,1.0382695,0.4407206,-0.8414522
1902,0.8721602,0.27180874,-0.8413944
1903,0.78501797,0.09126934,-0.84137756
1904,0.78266567,-0.09310003,-0.8413076
1905,0.8656845,-0.2730586,-0.8413026
1906,1.0271909,-0.4416009,-0.8415081
1907,1.2573862,-0.59387827,-0.8413405
1908,1.1270895,0.8210357,-0.82383424
1909,0.79840976,0.6786127,-0.8239321
1910,0.53055346,0.510763,-0.8237879
1911,0.3380176,0.31858304,-0.82363015
1912,0.23642388,0.108255,-0.8237274
1913,0.23457621,-0.10882388,-0.82367903
1914,0.33150682,-0.3185834,-0.8236855
1915,0.51774234,-0.5108051,-0.8237456
1916,0.78011286,-0.6792779,-0.82400125
1917,1.1045189,-0.8227166,-0.82382774
1918,1.1344136,1.0568858,-0.7987649
1919,0.7205758,0.9370715,-0.7986982
1920,0.3493629,0.7879019,-0.79875946
1921,0.04130326,0.60400665,-0.7987006
1922,-0.18569519,0.3834603,-0.79883677
1923,-0.30692506,0.13204363,-0.7984158
1924,-0.30987194,-0.1308529,-0.7984739
1925,-0.19397944,-0.3818368,-0.7985647
1926,0.026464066,-0.6029271,-0.7987387
1927,0.32969633,-0.78788537,-0.7986418
1928,0.6950282,-0.93855315,-0.79876864
1929,1.10617,-1.0595446,-0.7988904
