experiment_id,Ar,theta,phi
1301,1.3183417,-1.5017599,0.7574896
1302,1.6584139,1.2483369,0.8436276
1303,0.7766191,1.0576499,0.8415959
1304,0.51135397,0.96692383,0.8054349
1305,-0.29171428,0.80645204,0.8348987
1306,-0.5121865,0.5267659,0.8312124
1307,-0.6014471,0.19231701,0.82889634
1308,-0.82106376,0.1252718,0.79586726
1309,-0.45526713,-0.37820378,0.84562105
1310,-0.2731988,-0.6706498,0.8250354
1311,-0.14974019,-0.71621007,0.79839027
1312,0.36920574,-0.8934415,0.8202557
1313,0.75139946,-1.2060838,0.78760535
1314,1.1703975,-1.2358915,0.78607655
1315,1.4783976,1.1001137,0.83120495
1316,1.3287225,1.0201926,0.8459876
1317,0.91220313,0.88272506,0.81033933
1318,0.77206314,0.71504396,0.84488994
1319,0.3058801,0.48352736,0.8191853
1320,0.1502081,0.24461801,0.8227476
1321,-0.24713112,-0.06188706,0.8413152
1322,0.26237273,-0.2792339,0.82547563
1323,0.18560913,-0.46028072,0.8198165
1324,0.66574454,-0.6928683,0.8349607
1325,0.9082486,-0.84668493,0.8463652
1326,0.9807679,-1.0161326,0.8238943
1327,1.5918822,-1.172678,0.8479954
1328,1.8032846,0.87559897,0.82632846
1329,1.4960219,0.80459183,0.8479464
1330,1.0886501,0.60853374,0.8388773
1331,0.64357954,0.4664385,0.8286705
1332,0.66841406,0.22614624,0.84469336
1333,0.4217402,-0.0042779385,0.83629364
1334,0.7380594,-0.20180978,0.8328396
1335,0.7179986,-0.49743074,0.8241839
1336,1.1753147,-0.6326271,0.83943725
1337,1.4671489,-0.6834684,0.84424543
1338,1.832661,-0.93077606,0.8427117
1339,1.7407773,0.5094733,0.84701455
1340,1.5251391,0.30162704,0.8416976
1341,1.175066,0.15807989,0.85262126
1342,1.3767323,0.047704533,0.8398249
1343,1.3112516,-0.1502358,0.85426795
1344,1.5315924,-0.35652938,0.84674627
1345,1.7431924,-0.49342072,0.84985405
1346,1.4964825,0.5767939,-0.82232916
1347,1.5167679,0.4078647,-0.8294177
1348,1.4616137,0.1782103,-0.84314394
1349,0.9490453,-0.030445572,-0.84519887
1350,1.1748772,-0.18796754,-0.83464557
1351,1.2015231,-0.34420207,-0.8442802
1352,1.7081227,-0.51263577,-0.8505557
1353,1.2391218,0.7809622,-0.8155947
1354,0.8894522,0.5826029,-0.80654323
1355,0.9725526,0.37969768,-0.8292613
1356,0.836196,0.27379343,-0.8178297
1357,0.2853146,-0.03019639,-0.83421683
1358,0.47780037,-0.2821169,-0.82402164
1359,0.97693753,-0.3804959,-0.815713
1360,0.93850046,-0.6041029,-0.8113156
1361,1.4083464,-0.8169527,-0.82408416
1362,1.2922769,1.0326878,-0.8233008
1363,0.64410967,0.8469026,-0.786349
1364,0.53006876,0.7336408,-0.802751
1365,0.3115147,0.4836449,-0.81030065
1366,-0.018446635,0.18937401,-0.81851774
1367,-0.20166768,0.094055854,-0.8159527
1368,-0.17551716,-0.3440143,-0.79902124
1369,0.069630265,-0.43037277,-0.78865796
1370,0.54567116,-0.60357213,-0.8111127
1371,0.7032798,-0.9541425,-0.7893715
1372,1.2686762,-1.0871894,-0.7741841
1373,1.0302056,1.2764581,-0.775006
1374,1.1037208,1.1135634,-0.7628319
1375,0.54184693,1.0451738,-0.79906553
1376,-0.007236972,0.76201904,-0.7987798
1377,-0.33439767,0.6541657,-0.77024865
1378,-0.6697303,0.24660423,-0.7405484
1379,-0.6514153,-0.025702685,-0.79957503
1380,-0.6849397,-0.28637704,-0.7768256
1381,-0.4016038,-0.47922945,-0.8021943
1382,-0.35335758,-0.8194209,-0.7582015
1383,0.26111645,-0.9456041,-0.800561
1384,0.77939427,-1.245885,-0.77662027
1385,1.5847944,-1.2407354,-0.7918795
1386,1.8020374,1.4348857,-0.7353328
1387,0.88876593,1.4621583,-0.6986128
1388,0.38749957,1.2617155,-0.69217515
1389,-0.09009659,1.2293786,-0.72738284
1390,-0.68649584,1.0113722,-0.6830934
1391,-0.7247507,0.8249585,-0.74509925
1392,-1.136731,0.29148433,-0.7639875
1393,-1.4693054,-0.062467087,-0.68336713
1394,-1.022953,-0.31240618,-0.75472456
1395,-0.9600801,-0.88428456,-0.7165829
1396,-0.43462703,-0.97360367,-0.74506795
1397,-0.096287996,-1.1404437,-0.76013297
1398,0.50695664,-1.2599369,-0.7033856
1399,1.2020053,-1.4128999,-0.728283
1400,1.7904273,-1.4820085,-0.7672311
1401,1.6812764,1.6030264,-0.6687752
1402,0.78887457,1.6152431,-0.64528763
1403,0.1495126,1.5530516,-0.6136019
1404,-0.6244228,1.3848406,-0.5677281
1405,-0.80793405,1.3671213,-0.6053923
1406,-1.4977305,0.9777612,-0.54710966
1407,-1.7231824,0.56236917,-0.6453332
1408,-1.8982538,-0.16798303,-0.68089825
1409,-1.5462489,-0.51554114,-0.6392514
1410,-1.4364895,-1.0993346,-0.6483365
1411,-0.8965863,-1.1882948,-0.6367628
1412,-0.25034922,-1.4906595,-0.555657
1413,0.2271628,-1.5379827,-0.611645
1414,0.8509531,-1.6290939,-0.5615311
1415,1.545614,-1.698699,-0.6441415
1416,1.5524068,1.7548816,-0.51507294
1417,0.6050963,1.7454126,-0.2903751
1418,-0.05482261,1.7146881,-0.32139653
1419,-0.5622135,1.5626608,-0.3652016
1420,-1.0624756,1.3835181,-0.48119506
1421,-1.6676444,1.2950263,-0.34707284
1422,-2.1382346,1.1712648,-0.31974342
1423,-2.2885725,0.21933238,-0.45432174
1424,-2.1457133,-0.75442934,-0.46132106
1425,-1.8548394,-1.2648914,-0.3529903
1426,-1.3376627,-1.5369803,-0.39457235
1427,-0.78472745,-1.5293634,-0.34189466
1428,-0.10265086,-1.602544,-0.5436007
1429,0.8204048,-1.7467111,-0.5397762
1430,1.25101,-1.7213479,-0.52202624
1431,1.5249776,1.8015016,0.07711163
1432,0.60679585,1.748736,0.17196926
1433,-0.10995395,1.7282072,0.120041
1434,-0.845776,1.6636777,-0.18329583
1435,-1.0701853,1.6673397,0.111692846
1436,-1.6674141,1.551982,-0.19251841
1437,-2.268278,0.897826,-0.08408809
1438,-2.6825886,0.0033814942,-0.09469147
1439,-2.2659328,-1.2431953,0.10342266
1440,-2.008611,-1.4114771,0.033369586
1441,-1.244687,-1.5519848,0.2037658
1442,-0.72900844,-1.6090618,0.17980397
1443,-0.086274125,-1.754961,0.021024153
1444,0.32736793,-1.7989844,0.024254804
1445,1.1573702,-1.8065147,0.03487244
1446,1.0607501,1.7421882,0.29728606
1447,0.6664991,1.6890672,0.42780632
1448,-0.036006905,1.5852556,0.482715
1449,-0.57937825,1.5038494,0.5712942
1450,-1.1256942,1.5156986,0.30568117
1451,-1.6895002,1.0555223,0.41840422
1452,-2.0980887,1.0230963,0.3393497
1453,-2.453615,0.16524628,0.41150382
1454,-2.211614,-0.58556795,0.3620472
1455,-1.8403152,-0.9945166,0.5337139
1456,-1.2489094,-1.4164605,0.40921187
1457,-0.48647657,-1.5179259,0.4510526
1458,-0.2114943,-1.7159745,0.42848128
1459,0.843417,-1.6940379,0.5532464
1460,1.110607,-1.8043375,0.43789065
1461,1.3983643,1.6646765,0.58367443
1462,0.71548766,1.5500183,0.55103004
1463,0.52396363,1.458293,0.6495376
1464,-0.27220932,1.3399076,0.59807754
1465,-0.69761896,1.2097436,0.57562923
1466,-1.2230234,0.883844,0.6472805
1467,-1.732091,0.5942852,0.53445536
1468,-1.7016253,-0.055936217,0.5971387
1469,-1.5067478,-0.48387197,0.6999223
1470,-1.0780824,-0.94130707,0.6570776
1471,-0.901619,-1.1544538,0.64586323
1472,-0.048559748,-1.3249112,0.67196363
1473,0.26605186,-1.4929814,0.56169724
1474,1.0992789,-1.514645,0.62108725
1475,1.2494768,-1.6467059,0.64692914
1476,1.8371884,1.4807854,0.71731323
1477,1.1912916,1.4282454,0.70278895
1478,0.74278545,1.2298666,0.6966815
1479,-0.14144932,1.0935919,0.7101672
1480,-0.22808333,0.9890578,0.6746965
1481,-0.87165505,0.5852079,0.68404883
1482,-1.0727043,0.26754957,0.731707
1483,-1.2953826,-0.075729735,0.7231715
1484,-1.233453,-0.5037523,0.7085757
1485,-1.0609716,-0.69546795,0.66226065
1486,-0.5484548,-0.88649094,0.7065632
1487,0.031725217,-1.2258399,0.697899
1488,0.59822065,-1.3625473,0.65981627
1489,1.1308417,-1.4379965,0.6507497
1490,1.7027209,-1.463432,0.7236754
1491,1.279644,1.2170587,0.7222075
1492,1.1241633,1.0884459,0.74108493
1493,0.6192665,0.9363584,0.7406228
1494,0.1296734,0.86403334,0.7265592
1495,-0.33339158,0.70736504,0.7393223
1496,-0.35367048,0.28309754,0.7288625
1497,-0.3525135,-0.055744935,0.7356199
1498,-0.31600234,-0.3225413,0.7621558
1499,-0.38498425,-0.5718704,0.7203555
1500,0.06919027,-0.74491954,0.7680312
1501,0.24534535,-0.9228999,0.74921083
1502,0.9764197,-1.1206799,0.76165855
1503,1.4749192,-1.2566918,0.7342917
1504,1.471218,0.9669368,0.7830919
1505,0.7054012,0.8515878,0.7536606
1506,0.327079,0.68283176,0.74345565
1507,0.07549096,0.4967375,0.7485193
1508,0.35790572,0.2614693,0.7646362
1509,0.025449274,0.0981233,0.78445554
1510,0.18076566,-0.18688792,0.75837535
1511,0.02272673,-0.4040681,0.7649407
1512,0.5558672,-0.73294586,0.7746881
1513,0.79356766,-0.8326689,0.79082555
1514,1.3871377,-0.9507791,0.7743215
1515,1.5866734,0.7570105,0.79440355
1516,1.3599002,0.6138897,0.79575104
1517,0.8314188,0.4048071,0.78306556
1518,0.86758655,0.22427551,0.78327626
1519,0.5328641,0.08228143,0.7935086
1520,0.8904811,-0.19311665,0.7863607
1521,0.8110917,-0.42970398,0.7748385
1522,0.91379744,-0.60403585,0.7882404
1523,1.3268125,-0.70105517,0.79420537
1524,1.7958487,0.4944713,0.81848705
1525,1.3626239,0.2977035,0.8189591
1526,1.5227805,0.12427341,0.81012225
1527,1.0557277,0.04142725,0.8061455
1528,1.2297859,-0.15823643,0.7943547
1529,1.4701163,-0.30884263,0.80865264
1530,1.4366181,-0.47448888,0.804847
1531,1.2532656,0.37099305,-0.7767931
1532,1.0812054,0.12669326,-0.8003813
1533,1.343549,-0.019931922,-0.78916556
1534,1.2895415,-0.15916461,-0.8016646
1535,1.155972,-0.32100254,-0.7720956
1536,1.3990116,0.66303015,-0.79442894
1537,1.222938,0.62124527,-0.78856844
1538,0.76617277,0.38021615,-0.7753192
1539,0.5642305,0.14680585,-0.7806677
1540,0.6376474,0.08014384,-0.76529664
1541,0.45418575,-0.21355636,-0.75404584
1542,0.65126127,-0.47227654,-0.76816875
1543,0.8763864,-0.56141186,-0.7478118
1544,1.536847,-0.78141135,-0.7906098
1545,1.24625,0.94593215,-0.73832196
1546,0.6722991,0.8530452,-0.7392646
1547,0.61510825,0.6727679,-0.77111965
1548,0.32889387,0.5568528,-0.7383235
1549,0.22568253,0.2844433,-0.7510094
1550,-0.11925413,-0.010489784,-0.72295004
1551,-0.10744686,-0.2679999,-0.73150015
1552,0.42524254,-0.39619344,-0.7384162
1553,0.45670947,-0.69851476,-0.74133885
1554,0.8256622,-0.7867773,-0.72842884
1555,1.10434,-1.0088019,-0.71743023
1556,1.4971721,1.229821,-0.7130288
1557,1.2187803,1.1080142,-0.70479435
1558,0.584042,0.9273145,-0.72504187
1559,0.0035023405,0.80339444,-0.7138744
1560,-0.1483771,0.5924005,-0.6907542
1561,-0.5972797,0.22154109,-0.696704
1562,-0.61402494,-0.039851364,-0.7293511
1563,-0.3372253,-0.3490264,-0.69213
1564,-0.26810485,-0.56826437,-0.6933012
1565,0.20287776,-0.8221956,-0.7179831
1566,0.6482532,-1.001848,-0.7242028
1567,0.62284434,-1.1222423,-0.67876333
1568,1.4399643,-1.3027861,-0.6714036
1569,1.0851165,1.3253554,-0.6880676
1570,0.34673017,1.293626,-0.5830091
1571,0.12659864,1.1580448,-0.63935995
1572,-0.5498045,0.8795894,-0.64687955
1573,-0.8370101,0.7010731,-0.640074
1574,-0.9403348,0.40823632,-0.65207624
1575,-1.2783089,-0.15718633,-0.60422325
1576,-0.9414186,-0.34819344,-0.68440557
1577,-0.5183515,-0.7337834,-0.66672164
1578,-0.5608435,-1.0210166,-0.6103222
1579,0.033548184,-1.1068558,-0.6311729
1580,0.70261264,-1.2872667,-0.68065315
1581,0.97190076,-1.4548427,-0.63000494
1582,1.4039328,1.5757221,-0.49341118
1583,0.81257653,1.5423342,-0.49199274
1584,0.025507106,1.4765623,-0.49673253
1585,-0.5567297,1.3314369,-0.4873327
1586,-0.81492877,0.9826894,-0.53387624
1587,-1.4535031,0.82416916,-0.507248
1588,-1.4486444,0.33001387,-0.53428435
1589,-1.5881556,0.19646966,-0.59818095
1590,-1.5619066,-0.4044174,-0.5283279
1591,-1.2505565,-0.7497498,-0.5094826
1592,-0.9560837,-1.1656421,-0.5534389
1593,-0.1274238,-1.2530072,-0.55816543
1594,0.0946681,-1.4308529,-0.5054368
1595,0.65271604,-1.5647573,-0.47139552
1596,1.3535435,-1.6399342,-0.47821373
1597,1.3336372,1.7083111,-0.35590917
1598,0.5567747,1.603834,-0.24535207
1599,0.1499382,1.6245766,-0.30263898
1600,-0.38605106,1.4297103,-0.31353757
1601,-0.94041663,1.3726753,-0.1888121
1602,-1.5581667,1.0275096,-0.28975618
1603,-1.9847472,0.5521554,-0.25007567
1604,-2.0617905,0.2383913,-0.31531703
1605,-1.9030963,-0.73998916,-0.36768687
1606,-1.7247645,-0.90363646,-0.22884716
1607,-1.130693,-1.2461075,-0.2597877
1608,-0.4344349,-1.492643,-0.30843443
1609,0.055286866,-1.5912049,-0.3409102
1610,0.61541617,-1.6360613,-0.3028427
1611,1.5105692,-1.7417881,-0.34950307
1612,1.5475491,1.7524548,0.11884895
1613,0.8490897,1.7434602,0.0007357119
1614,0.3012513,1.6750668,-0.11508725
1615,-0.4697927,1.5922447,-0.019488629
1616,-1.2547057,1.3522819,0.057978574
1617,-1.7201685,1.109524,0.11094308
1618,-2.1232169,0.46517915,-0.097181894
1619,-2.1649494,-0.1808687,0.017286459
1620,-2.0265734,-0.6227979,-0.07802484
1621,-1.5179023,-1.1397805,0.036618292
1622,-1.0315027,-1.387456,-0.02604643
1623,-0.7688089,-1.5122851,0.15941009
1624,0.095846176,-1.6425754,0.12954311
1625,0.81744576,-1.6716055,-0.06838097
1626,1.3017313,-1.7407881,0.134836
1627,1.3622665,1.7200131,0.33528563
1628,0.8169849,1.5771058,0.39020145
1629,0.26301363,1.6049798,0.33618125
1630,-0.49974042,1.3987485,0.2984932
1631,-0.91348624,1.3970147,0.29297382
1632,-1.57988,0.87060374,0.40379405
1633,-1.7564266,0.4451003,0.38475063
1634,-2.1179404,-0.118272156,0.38675246
1635,-1.9154806,-0.7376521,0.23203267
1636,-1.4775879,-0.83500314,0.37298453
1637,-1.0284381,-1.3470467,0.38285497
1638,-0.3164857,-1.4181834,0.32698587
1639,-0.07941413,-1.617561,0.29401144
1640,0.6597079,-1.6050223,0.31232268
1641,1.3575839,-1.7076455,0.38396657
1642,1.6483178,1.5797427,0.52388746
1643,0.8865512,1.5138683,0.5196379
1644,0.33897164,1.3544542,0.59634036
1645,-0.42985064,1.3240583,0.46400526
1646,-0.63050526,1.1642247,0.55190045
1647,-1.1713398,0.9182789,0.44844857
1648,-1.2359718,0.5866436,0.5418939
1649,-1.6939954,0.177837,0.4364388
1650,-1.47626,-0.49640927,0.57111245
1651,-1.3150698,-0.96862024,0.5151527
1652,-0.85922587,-1.1860533,0.49217227
1653,-0.28718552,-1.2897651,0.5608105
1654,0.46781716,-1.452259,0.5560757
1655,0.79753983,-1.5353779,0.44755358
1656,1.6624389,-1.5847777,0.53401715
1657,1.2106999,1.4202031,0.61105776
1658,0.7771293,1.2132261,0.6272261
1659,0.1627446,1.1291895,0.58948284
1660,-0.29000044,0.8169761,0.6336702
1661,-0.8343524,0.74575067,0.55733144
1662,-0.824301,0.36634573,0.6201237
1663,-0.9447189,0.10421315,0.6456069
1664,-1.0088253,-0.44986472,0.61059546
1665,-0.72143745,-0.69065166,0.60505164
1666,-0.37732854,-0.8285777,0.60729396
1667,0.26793045,-1.1049747,0.63877994
1668,0.35916653,-1.2275455,0.63864785
1669,1.1192997,-1.4269357,0.6024854
1670,1.4678358,1.2451862,0.65337706
1671,0.8197714,1.0471245,0.665449
1672,0.70836693,0.9479031,0.6784681
1673,0.18947989,0.69069195,0.7086498
1674,-0.26233372,0.59864706,0.6403566
1675,-0.39996392,0.39031312,0.64987195
1676,-0.52109677,0.07643183,0.68173605
1677,-0.47771117,-0.37783498,0.678763
1678,-0.16895632,-0.44794,0.70332545
1679,0.1633812,-0.77504104,0.70382804
1680,0.6104976,-1.0277529,0.7008007
1681,1.0535612,-1.0964825,0.69876254
1682,1.3530638,-1.135331,0.69899476
1683,1.4687803,1.0208099,0.7078787
1684,0.6572458,0.82388306,0.70381564
1685,0.65723675,0.62448,0.7409279
1686,0.4262176,0.5049403,0.73632365
1687,0.19477874,0.28771916,0.71900475
1688,-0.10089009,0.0048179817,0.70281607
1689,-0.0035867176,-0.3475182,0.70172113
1690,0.43176883,-0.4700584,0.7046561
1691,0.59717816,-0.64140636,0.702603
1692,0.7320789,-0.8768818,0.71973693
1693,1.1854604,-0.9720301,0.69846386
1694,1.2404795,0.736093,0.72062284
1695,1.306898,0.6075952,0.7492367
1696,0.8909825,0.36566025,0.7439079
1697,0.6957171,0.2624197,0.73990643
1698,0.7807036,-0.015933305,0.74637496
1699,0.80874044,-0.2126941,0.762728
1700,0.8204943,-0.46800274,0.74564683
1701,0.80178994,-0.55067074,0.7496637
1702,1.3853707,-0.73129463,0.75313
1703,1.6563746,0.2959021,0.77154285
1704,1.3575991,0.21563125,0.7695755
1705,1.4206679,-0.020825757,0.7765997
1706,1.514179,-0.17929867,0.7672433
1707,1.7119944,-0.34370694,0.76822966
1708,1.0880753,0.66856885,-0.7103749
1709,0.69338226,0.41401368,-0.7111771
1710,0.8864378,0.25471416,-0.74687517
1711,0.8489214,-0.030239303,-0.71194094
1712,0.70951575,-0.16443783,-0.7268593
1713,0.7337602,-0.44723576,-0.73034614
1714,0.92672354,-0.56468564,-0.7048674
1715,0.85895514,0.8242694,-0.70750564
1716,0.592817,0.6623302,-0.705184
1717,0.32479018,0.38927424,-0.66900873
1718,0.08045808,0.18393248,-0.68951917
1719,-0.030382585,-0.07424778,-0.6910383
1720,0.2241699,-0.32921588,-0.7120371
1721,0.51744473,-0.50098354,-0.7089076
1722,0.6158347,-0.6902079,-0.69157875
1723,1.0465192,-0.7912272,-0.68301624
1724,0.8135692,1.123776,-0.62731427
1725,0.45512348,0.884922,-0.65926325
1726,0.2851132,0.78590035,-0.662678
1727,0.08038457,0.5333889,-0.6518963
1728,-0.3399354,0.3439307,-0.643028
1729,-0.38960958,0.10684543,-0.62271583
1730,-0.53399134,-0.38103458,-0.62774915
1731,-0.40148795,-0.60515374,-0.6357723
1732,0.19200465,-0.6930851,-0.67403764
1733,0.5908948,-0.96927166,-0.65387833
1734,0.87263715,-1.0683881,-0.65186864
1735,1.1898012,1.2908702,-0.609056
1736,0.6896886,1.2686697,-0.5675728
1737,-0.14921616,1.092384,-0.54020363
1738,-0.3583695,0.8192746,-0.5920175
1739,-0.7747404,0.5734788,-0.54578984
1740,-0.8254442,0.3242812,-0.549256
1741,-1.2463099,0.12720963,-0.5442568
1742,-0.8784925,-0.3264408,-0.58095926
1743,-0.79007816,-0.59253675,-0.53504765
1744,-0.3830792,-1.0341357,-0.5421286
1745,0.2800342,-1.0723673,-0.55198604
1746,0.66459626,-1.3087548,-0.55050457
1747,1.1559399,-1.3993474,-0.5276314
1748,1.1152304,1.4610257,-0.44466582
1749,0.31897804,1.2940165,-0.50999385
1750,-0.31188428,1.236769,-0.41590962
1751,-0.60993403,0.98573506,-0.46442392
1752,-0.9472224,0.86121756,-0.46572056
1753,-1.2672306,0.56737936,-0.48031658
1754,-1.3849765,0.12226925,-0.50425524
1755,-1.580083,-0.3234338,-0.4293857
1756,-1.0564427,-0.7255992,-0.4249279
1757,-0.73561704,-1.1007379,-0.37559208
1758,-0.36791548,-1.1897163,-0.37963066
1759,0.24005064,-1.419612,-0.42554975
1760,0.6931569,-1.5048814,-0.40527228
1761,0.69525814,1.534916,-0.21700497
1762,0.2428846,1.5009841,-0.17405035
1763,-0.22181974,1.4070185,-0.3025786
1764,-0.9850082,1.1763214,-0.18044674
1765,-1.4896694,0.9474732,-0.21982867
1766,-1.6475028,0.524461,-0.30018523
1767,-1.8821284,-0.015041972,-0.16323727
1768,-1.7122959,-0.6705919,-0.2867963
1769,-1.430456,-0.78215575,-0.332062
1770,-0.86222565,-1.1695482,-0.26852715
1771,-0.52368855,-1.337686,-0.30699298
1772,0.11432139,-1.477287,-0.2814694
1773,0.50520176,-1.5688617,-0.19477312
1774,0.8777886,1.620283,0.09400876
1775,0.054322425,1.4470428,-0.058604077
1776,-0.5121509,1.3434652,-0.018795703
1777,-0.9117759,1.3162832,0.04064277
1778,-1.2742592,1.0867122,-0.039662756
1779,-1.7913948,0.62512213,0.030122552
1780,-2.0652654,0.013183656,-0.010711563
1781,-1.9568697,-0.47984535,-0.10667393
1782,-1.437227,-1.020224,0.054351278
1783,-0.9147781,-1.1868144,-0.018297328
1784,-0.61243457,-1.3202714,0.09372007
1785,0.050882477,-1.4877902,-0.029527117
1786,0.64128923,-1.5892024,0.038587283
1787,0.6679462,1.4858934,0.27552295
1788,0.35035267,1.4637603,0.20665301
1789,-0.4654538,1.3109952,0.23496425
1790,-0.7609191,1.2159786,0.30328023
1791,-1.2185657,0.96371305,0.21078429
1792,-1.5862755,0.48087704,0.25032952
1793,-1.8978301,0.2108628,0.1974113
1794,-1.6976807,-0.5049073,0.19198406
1795,-1.2354131,-0.88921213,0.2288161
1796,-1.0595796,-1.0763333,0.25555062
1797,-0.3957992,-1.3297426,0.2576464
1798,0.2942683,-1.5356079,0.2119064
1799,0.9326844,-1.5605611,0.24341173
1800,1.0948509,1.4376701,0.47672084
1801,0.42229587,1.3175668,0.40574694
1802,-0.10680051,1.1221523,0.48653492
1803,-0.7176329,1.028977,0.46284214
1804,-0.99327284,0.6514666,0.480236
1805,-1.2111746,0.26013562,0.48327416
1806,-1.1897563,0.083986565,0.4530276
1807,-1.2639068,-0.5476984,0.40252486
1808,-0.99463,-0.82438046,0.39543688
1809,-0.46681455,-1.0057113,0.4737625
1810,-0.15313141,-1.1572922,0.46058485
1811,0.42008358,-1.3195161,0.4817038
1812,0.66646475,-1.4516886,0.37158212
1813,1.4269083,1.3352051,0.56293213
1814,0.9797357,1.2069583,0.5915386
1815,0.16528451,1.1267469,0.5211
1816,-0.119641446,0.8103652,0.5637647
1817,-0.5671621,0.5860423,0.57819957
1818,-0.70860445,0.43128,0.5602021
1819,-0.6620795,-0.042268436,0.5617629
1820,-0.9219674,-0.3428302,0.5381073
1821,-0.37129635,-0.673352,0.58742356
1822,-0.38650894,-0.8057957,0.5664837
1823,0.2629937,-1.0132825,0.54239196
1824,0.65077865,-1.1170589,0.56388414
1825,1.4023569,-1.2934015,0.56611526
1826,1.022812,1.1544031,0.61479956
1827,0.5827189,0.90329427,0.6429878
1828,0.080671825,0.7775509,0.63148224
1829,-0.15122075,0.43193612,0.6456262
1830,-0.14227802,0.19187242,0.61580753
1831,-0.50644904,-0.10348821,0.5989363
1832,-0.053825703,-0.3181615,0.6340539
1833,-0.12892091,-0.4535776,0.60968584
1834,0.0827812,-0.821997,0.6258778
1835,0.54968923,-0.9177084,0.6448551
1836,1.1248208,-1.1470089,0.6232024
1837,1.325794,0.8228553,0.6747125
1838,0.7073401,0.5553116,0.6563551
1839,0.3478937,0.3887966,0.65408146
1840,0.4899638,0.30279464,0.69156253
1841,0.16888045,-0.06569758,0.6454551
1842,0.25245422,-0.32302824,0.6386391
1843,0.27024114,-0.50066406,0.673608
1844,0.6435246,-0.6081707,0.6552919
1845,1.0837337,-0.73896,0.6740047
1846,1.0133896,0.51459736,0.7039883
1847,0.84615767,0.3969387,0.68666166
1848,0.8258442,0.21104702,0.686316
1849,0.8636908,-0.015557025,0.6963423
1850,1.0109229,-0.16747895,0.72581136
1851,1.027777,-0.4443268,0.7061816
1852,1.1388471,-0.5089825,0.7040818
1853,1.0936996,0.15596634,-0.68126076
1854,0.73020524,0.030170888,-0.66128755
1855,0.75980884,-0.27584454,-0.6709943
1856,0.8305533,0.58117104,-0.6746631
1857,0.38383323,0.3845786,-0.610104
1858,0.3505772,0.31943765,-0.6394502
1859,0.26809308,-0.08379721,-0.6279256
1860,0.19161361,-0.3107011,-0.6360711
1861,0.54357815,-0.49447796,-0.6634475
1862,0.6497344,-0.65634876,-0.60556245
1863,0.8784948,0.8875965,-0.57798475
1864,0.47109896,0.7565572,-0.6047017
1865,-0.12316863,0.62438315,-0.5682477
1866,-0.3539251,0.18573777,-0.58047295
1867,-0.49571285,-0.09250517,-0.55831975
1868,-0.1765342,-0.23998488,-0.5793738
1869,-0.19671017,-0.49608812,-0.57039183
1870,0.22619823,-0.7853394,-0.5681818
1871,0.58879775,-0.8324,-0.5940993
1872,0.77715605,1.0757302,-0.53040326
1873,0.26480255,1.0832399,-0.50665754
1874,0.0886521,0.85558575,-0.52443594
1875,-0.43656176,0.59018576,-0.5117141
1876,-0.66531223,0.32060254,-0.47931615
1877,-0.7782187,-0.018429628,-0.5030042
1878,-0.92041016,-0.3015899,-0.4666387
1879,-0.53851867,-0.54567295,-0.48795223
1880,-0.123572044,-0.9233094,-0.47433373
1881,0.33920848,-1.0416286,-0.47059342
1882,0.5340837,-1.1592393,-0.4593098
1883,0.6179075,1.2173824,-0.41909304
1884,-0.12594506,1.1119808,-0.42850786
1885,-0.5333138,1.0379022,-0.34495547
1886,-0.8889041,0.73056257,-0.413401
1887,-1.0391546,0.44969696,-0.33651444
1888,-1.4048556,0.17922422,-0.334413
1889,-1.3029906,-0.46134868,-0.35871556
1890,-0.7577004,-0.6948183,-0.41301668
1891,-0.5409169,-1.0198368,-0.34844762
1892,-0.017489972,-1.2343898,-0.37445396
1893,0.49633753,-1.3661644,-0.3554797
1894,1.1178176,1.4879011,-0.27963385
1895,0.22429596,1.3898717,-0.2162422
1896,0.10667562,1.2686166,-0.27950576
1897,-0.52054095,1.106669,-0.25057226
1898,-1.0743302,0.9307742,-0.22803916
1899,-1.2663115,0.5273587,-0.17082533
1900,-1.4351943,0.15491834,-0.18564893
1901,-1.5344765,-0.48568845,-0.207498
1902,-1.0526327,-0.8488304,-0.22078699
1903,-0.6537208,-1.09946,-0.20971178
1904,-0.34381709,-1.1540065,-0.17707074
1905,0.34107298,-1.4127766,-0.18212542
1906,0.96927196,-1.5112077,-0.14437248
1907,0.77016276,1.4755065,0.007260305
1908,0.11217418,1.3765,0.008311392
1909,-0.024161836,1.2603571,0.081574716
1910,-0.80946857,1.0111879,0.042666744
1911,-1.1846738,0.74138254,-0.044087972
1912,-1.3996432,0.42502236,-0.067186356
1913,-1.5356208,0.029347455,-0.004122475
1914,-1.4283938,-0.5057701,0.03700792
1915,-1.1593533,-0.8072938,-0.07886444
1916,-0.9273294,-1.0330267,0.0018249778
1917,-0.23080975,-1.342327,0.060946763
1918,0.13385946,-1.3915948,-0.04535724
1919,0.85014814,-1.5178751,-0.03451385
1920,0.89660025,1.4567982,0.2739078
1921,0.37371042,1.2668439,0.2608676
1922,-0.021699902,1.3054523,0.1807552
1923,-0.612599,1.1739534,0.15726696
1924,-1.001489,0.90953076,0.17860033
1925,-1.3927238,0.45169497,0.13796264
1926,-1.4315258,-0.07240802,0.2156783
1927,-1.438268,-0.5724239,0.17717564
1928,-0.8671048,-0.84715873,0.23103096
